"Taxa","BranchesPerTassel","BranchZoneLengthCM","BushelAcreEquivalent","CobWeightGrams","DaysToPollen","DaysToSilk","EarFilledLengthCM","EarLengthCM","EarsPerPlant","EarWidthCM","ExtantLeafNumber1","GrainPercentMoisture","HundredKernelMassGrams","KernelRowNumber","KernelsPerRow","LeafAngle","LeafLengthCM","LeafWidthCM","PlantHeightCM","TasselLengthCM","TasselSpikeLengthCM","TotalGrainMassGrams","QY_max","Fv.Fm_L1","QY_L1","NPQ_L1","qN_L1","qP_L1","Rfd_L1","NPQmaxme","NPQendme","npqslop1me","npqslop2me","af1npq","bf1npq","af2npq","bf2npq","af3npq","bf3npq","cf3npq","af4npq","bf4npq","cf4npq","phippsiiend","af3phipsii","bf3phipsii","cf3phipsii","af4phipsii","bf4phipsii","cf4phipsii","phipsiietos","phtoNPQend"
"C102",5.83,6,75.95,14.375,77,78,16.625,18.085,1,3.415,15.5,8.1,25.425,11.585,26.75,NA,82.625,8.25,226.5,30.17,24.165,514.55,-0.297219045623588,-0.428612495857642,0.0211868284264255,0.374261811524161,0.410309582634577,0.0298708469009247,0.432401969226469,-0.122644499681985,0.323898254320708,0.443265048148845,-0.247222673172397,0.379193519537424,-0.199708597878101,-0.166062951823967,0.549023606685472,0.473231474264215,-0.320775238811152,-0.171610524199505,-0.294914557285801,0.667611124516351,0.226441443652244,-0.678110273351643,0.500343991694767,-0.535173785496966,-0.12141391980197,-0.489443351676891,0.713035548194612,-0.14861834281392,-0.37687611201014,-0.431425703471012
"C103",14.33,11.78,78.5,20.265,72,77,16,16.955,1,3.625,11.25,8,29.845,11.085,26.085,39,86.75,8.225,170.5,35.67,23.88,531.5,-0.307216144467107,-0.283664500398432,0.0788423467657509,0.0109289390870961,0.0341464825287996,0.0645476577765087,0.448807364003924,0.628682949896946,1.18570706110265,0.309734933785201,-0.136728066142824,0.627627937510889,0.36577131009751,0.44083935065765,0.374235077097668,0.302805032442204,0.321494966733527,0.672298901470841,0.358055070457104,0.111136309714713,1.05876750405237,-0.525615277065147,-0.142525490721617,-0.236130365117207,-0.267243880098455,-0.22809129779776,-0.113074099809492,-0.377336907599218,0.366463834200284,-1.00739305608903
"C123",10.83,7.1,84.25,14.555,69.5,70,11.165,12,1,3.5,12.75,8.35,25.2,12.83,23,34.95,70.125,8.725,142.75,32.285,25.185,570.5,-0.306986965922547,-0.194611919541822,0.147828556715331,-0.355265125350744,-0.372087371130292,0.112963701940299,-0.0581104489745058,0.135396879726037,0.76040934063879,-0.236246560855544,-0.134202193502195,-0.202963841515173,0.203684041323073,0.174350289276542,-0.254644436230759,0.184366608477396,-0.0878470706796222,0.109174150226158,-0.0627892092798335,0.244350014187538,0.478587743662653,-0.63619225959766,-0.227142086010237,-0.343342594834452,-0.147434025707842,-0.343621110922674,-0.127262230944961,-0.188165671451793,0.305347091257933,-0.761622474383533
"C15",10.5,9.265,46.6,10.26,64.5,64.5,9.92,11.17,1,3.5,9.25,NA,18.81,14.5,20.83,NA,71.25,6.95,123,27.265,18,315.6,-0.604867676179754,-0.634880245732393,0.156088701109845,0.0479292802097556,0.157393313567685,0.152891282425358,-0.124820866439994,-0.297626507434234,-0.883472245372762,-0.203727011773149,-0.479056362868003,-0.411874081681605,-0.0396010199378038,-0.101716715167569,-0.342562433696499,0.664804923482971,-0.187883804955918,-0.366168173325167,-0.168799622784931,0.771422814616609,-0.770514968912678,-0.269702853015002,-0.488404303143702,-0.40500047724041,0.0410308380882017,-0.487481532668401,-0.380673536805099,0.116102976625554,0.36760195957677,0.636577510365768
"C42",10,9.35,NA,NA,57.5,60.5,NA,NA,NA,NA,7.75,NA,NA,NA,NA,NA,67,6.075,127,36.115,26.765,NA,-0.280854868806251,-0.306499170212449,0.0332998930653491,0.0265810316626979,0.0471711906428129,0.0105124295509009,0.263000518932639,-0.519566748493027,-0.258505428878199,-0.0442372157285311,0.769348986424758,-0.486839112085244,-0.386787366628262,-0.440899173104315,-0.245263987829092,-0.891249918190124,-0.457028153206683,-0.500632680400313,-0.497415787158608,-0.738022093072241,-0.193469477614904,-0.263512229170421,-0.685955258331567,-0.110007419911876,-0.351210683838153,-0.162265327658366,-0.753535603249647,-0.286718423271668,0.748252737587824,0.187864377917653
"C49A",11.335,9.32,39.8,14,61,62.5,10.375,11.08,1,3.625,10,NA,25.645,12.335,17.75,NA,59.25,8,146.75,31.165,21.85,269.85,-0.249354560199654,-0.290070530850652,-0.105060455973195,0.162386237224719,0.165442085953776,-0.0672400143230497,0.338437128345869,0.15865384157951,0.68623677107342,0.260472552787634,0.553183886956886,0.153489453216357,0.145733944731711,0.14562836818353,0.102343806720537,-0.477418635458578,-0.11063149977378,0.161329150602271,-0.127392677282104,-0.522479560817287,0.733746214919693,-0.687247931139671,-0.734606338631071,-0.606168872454877,0.0888959875284453,-0.702464520276877,-0.550843134839403,0.133816158275894,0.390455661676089,-0.651373790230763
"C68",14.17,16.85,56.55,12.06,67.5,72,8.835,11,1,3.79,11.25,8.6,27.46,14.335,18,NA,87,7.95,162.75,32.665,15.815,383.2,0.0164634446673388,-0.132692691056461,0.108821439624464,0.310151726805465,0.272807444470312,0.141700046054873,0.418875625077391,0.420490488542455,0.16973987638056,0.4624450728556,-0.366766245467472,0.502301638583234,0.226033926792117,0.302122122408757,0.60638213114065,0.414895766696857,0.382411096572209,0.424556363365974,0.382976726270705,0.156291335529197,0.196702499666478,0.0240040942164766,0.13876853601497,0.0935654752131379,-0.0194072476794503,0.0847219167411967,0.0383865936599446,0.00759420296475983,0.0154144207710044,-0.0387704863000292
"CA-4",5,5.3,11.2,3.28,76.5,77,6.83,8.17,1,2.75,8,NA,10.23,10.33,11.83,54.8,56.875,5.625,103.25,27.885,22.585,75.9,-0.753840507414984,-0.784081682463325,-0.0134447621321535,0.06334973297725,0.206104204497226,-0.0135389716704748,0.232900158610332,-0.586902893716203,-0.236507808396618,0.0655891854470759,-0.151885711221579,-0.243745292608457,-0.492757220808045,-0.524742061500043,0.0983984058579987,0.356337775546918,-0.797736189318759,-0.652555972598101,-0.789437761149554,0.913430572432036,0.198745173695371,-0.752345610101155,0.362566369708669,-0.941099440598131,-0.148880529320863,-1.00217316971191,0.809467630284829,-0.170825253392352,-0.384009013836649,0.0967882449309775
"CG10",11.665,9.05,74.65,8.065,65.5,64,10.25,10.875,1,3.875,10.5,8.45,19.955,16,21.335,NA,64.75,9,124,32.37,23.32,505.6,-0.617493091834198,-0.595238225594221,0.00840511500409261,0.0455117980961088,0.16403017914818,0.0507747008696864,0.040023358478269,-0.6429232185827,0.244752315645738,-0.0266779824851612,0.39132450279157,-0.0571178344087705,-0.599770708308021,-0.619932209443344,0.354020506565177,-0.386368757114663,-0.667602178402316,-0.588371359829062,-0.664041594241464,0.0403961178964247,0.0342553433259811,-0.77681859136328,-0.122071940770931,-0.756588927929262,0.342531673437329,-0.751954792151586,0.179727725140808,0.265341253518894,-0.0106042968026608,-0.404645566807066
"CH157",13.665,11.2,97.3,14.14,66.5,68,13.5,14.46,1,3.58,11.5,7.95,21.095,14.085,30.085,NA,82.925,8.075,172.5,32.1,20.9,659,-0.232311653867778,-0.227651648465453,0.00622077854237962,-0.0155891310444351,0.0487952529146019,0.0285054599488736,-0.0129745821764642,0.250709904005552,0.82543283127736,-0.0528500018188338,-0.362216454035378,0.354406050636879,0.200994300148536,0.207052452548887,0.291485661072967,0.489698296679358,-0.0574140357412581,0.206163029826276,-0.0162307468793486,0.504880851771265,0.631666928384076,-0.710994109107321,0.155526448131884,-0.526861219048843,0.00224693113009051,-0.519152669039833,0.33763810695726,-0.0720144219556337,-0.0136067807558087,-0.738781338791196
"CH701-30",8.165,9.18,79.4,10.08,72,76,12.58,13.375,1,3.29,12.25,7.9,22.09,11.835,28.25,71.2,65.75,8.825,184.25,31.465,22.285,537.9,-0.00382901996372398,0.0822347634190243,0.205178651040455,-0.413330059657924,-0.419176824451607,0.198834191001167,-0.323216858917598,0.330955074870817,0.490255289267913,-0.555621992525852,0.0103000754672109,-0.48454737345838,0.637077770859152,0.570129174862176,-0.688639229960679,0.0369608865990715,0.361958431122321,0.365967554137203,0.374400511075818,-0.133284740883826,0.229449572297092,-0.126910599999967,-0.257002520751641,-0.114420394490115,0.0732477478156888,-0.107292931207253,-0.200284494807525,0.0407410556041481,0.529216329454373,-0.417791327008979
"CH711-10",5.165,6.37,113.3,24.45,70,73,17,18.085,1,3.915,12.5,8.15,24.145,12.25,37.415,41.35,69,10.325,180.25,32.235,25.865,767.65,-0.164073107064053,-0.251500586067408,-0.0644367392363299,0.421475227064891,0.40159613607147,-0.125261095480427,0.359507931115516,0.301988857566834,0.369235388252867,0.436692622626302,-0.881038053894262,0.169989370541643,0.195519544588108,0.215328910047182,0.0543216597170677,0.813479934408413,0.119659909066983,0.255275060799261,0.157826160117104,0.933402117656517,0.346348409833173,-0.254692778214613,0.79465041340763,-0.520780994803091,0.36616779385734,-0.466208122810052,0.728317865922601,0.343997613709227,-0.614871434203307,-0.299576217300141
"CH753-4",10.5,6.815,71,10.62,67,68,13.375,13.75,1,3.29,12.5,7.3,19.16,14,27,54.8,74.25,7.15,151.5,25.915,19.1,480.85,-0.380383622701183,-0.373392887227207,0.0104468707044381,0.0399114573631518,0.0960930314869798,-0.0196334977263904,-0.0396215321696399,-0.294801065077283,-0.415320137457179,0.023580838319204,0.131544007006498,-0.341393555070419,-0.227779760469177,-0.267531643186669,-0.15849190030308,-0.12649837525618,-0.215334117722658,-0.310683307851206,-0.237348852743236,-0.00380541672598519,-0.292911791677753,-0.00857468338025161,0.195707668983635,-0.00820519238794896,-0.0533278436849298,0.0123420751226474,0.111900248585768,-0.0399571858856699,-0.0102625736464353,0.474484545835837
"CH9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chi-tan_120",14.335,10.365,71.65,9.92,70,72,12,12.56,1,3.875,13,7.9,17.365,14,27.79,47.85,74.375,9.65,163.75,34.2,23.83,485.05,-0.113165245933309,-0.209822473865469,-0.0301848598879095,0.202564482470743,0.23688606430652,-0.264131212837519,0.228122332337068,-0.349991344902208,0.132011094677922,0.329406198948936,0.792122585977757,0.268010179038896,-0.458903845782296,-0.430866496238646,0.52710776263532,-0.449586848951363,-0.263094931590876,-0.265195289719309,-0.26553041489588,-0.534307746119565,-0.106313406723664,-0.318749251312953,-0.426361507041935,0.135736709895232,-0.403821475348701,0.110645729302321,-0.142966689169366,-0.530995587391398,-0.396144116320029,-0.0768765614735695
"CI_187-2",9.665,5.885,65.25,11,74.5,78,15.79,17.165,1.0625,3.71,12.5,7.9,16.48,13,29.835,42.05,72.25,8.625,142.25,29.535,23.65,442.2,-0.158343525428956,-0.064747773063139,0.0918676113140458,0.00684138134479186,-0.00896155733890076,0.062452082993312,0.36114508490377,-0.34711697495486,0.240335290318244,0.171303970796263,-0.0679685905017176,0.152937164586914,-0.378799437224534,-0.366787292116438,0.270380715426936,0.191669847149733,-0.457445568459393,-0.347421256912872,-0.4447309886993,0.47396270348162,0.166033017495581,-0.362614196607889,0.0294063179307394,-0.292611687407458,0.279159910325177,-0.273703818354333,0.168825172019514,0.256195508164444,0.00612171917370413,-0.167940150475049
"CI_21E",7.5,10,77,16.94,79.5,82,11.75,13.665,1,3.795,16.25,8.6,27.305,14.665,22.665,35.95,90.625,8.7,217.25,34.865,24.865,521.65,0.170373910017265,-0.0276551109327151,-0.182047980460154,0.478944364798671,0.460636321981329,0.079698696538463,0.484255044805226,0.677546705705113,0.237959503546846,0.394259896929621,0.0456519417274859,0.450248638506582,0.566278327235039,0.618810414635516,0.122997197929759,-0.156747502252464,0.237996766939934,0.629400483452303,0.214667696505178,-0.483024821428723,0.308915910803331,-0.230925609686557,-0.413184569889311,-0.38024277014059,0.208635458624555,-0.404653133740141,-0.2528502426288,0.297125393211627,0.020117474458438,-0.700676023069286
"CI_28A",9.17,5.52,64.65,23.245,76.5,79.5,10.735,12.91,1,3.81,14.5,8.6,22.27,13.465,17.85,38.4,76.375,9.175,194.25,28.67,23.15,437.8,0.669265943440971,0.439396735700679,-0.030494194069959,0.711104250495434,0.663638967777078,-0.0312709089485203,0.631383747996132,0.772628488144599,0.750240001386488,0.543985568070932,-0.958143519362754,0.379172351097648,0.910908461093341,0.938345209305049,-0.0650129326151638,0.911150533339879,0.708512233775741,0.723741883635165,0.745778231533333,0.719794941379125,0.867029760626394,0.225982521333931,0.280712310592851,-0.131722413849069,0.387320456628828,-0.0499980915009672,0.618219161011342,0.381529062621393,-0.488809918969468,-0.506934128811572
"CI_3A",18.335,15.47,53.3,8.18,79,80.5,11.17,11.67,1,3.67,15.75,9.4,17.71,17.5,22.83,35.8,77,9.125,207.75,34.835,19.365,361.2,-0.122974260684888,-0.266834052196949,-0.15931970237592,0.401438241542947,0.353762500256906,-0.323373639920286,0.454171626851843,-0.18809559655795,0.229664809436553,0.250510897337678,0.597970471475719,-0.166353817776876,-0.152667887957537,-0.152733474266478,-0.0276951884951083,-0.618226321559392,-0.457739866052043,-0.183291987138557,-0.475709239488002,-0.396151937321623,0.28065920887369,-0.317874238877913,-0.315343301179217,-0.152320104614899,-0.0498890347442704,-0.191941419129608,-0.233542714195777,-0.049370777974463,0.470949716948501,-0.300441899659985
"CI_40H",9.415,8.115,100.3,18.33,69,72,16.25,17.625,1,4,11.75,8.5,23.225,14.08,29.75,26.9,96.25,9.15,192.75,36.05,27.935,679.35,-0.56849525609479,-0.547534110658738,-0.014324633569139,0.261135310620434,0.331046541356289,-0.323677975602385,0.235530843214907,-0.324551195993011,0.251262168071118,0.246174036765763,0.297925783169725,0.318976657384914,-0.439715606130912,-0.390673140946677,0.871238476834818,0.015354031228395,-0.412762648011621,-0.330918431001883,-0.404222102873271,0.799781358452995,0.222445987198853,-0.413481411008278,0.454509260835502,-0.768607905289853,0.174234828622829,-0.731655698138932,0.123248094518932,0.111909993095909,-0.696677594786637,-0.317796885645942
"CI_540",17.5,15,3.9,30.07,78,83,9.335,9.415,1,3.25,14,NA,19.52,13.585,19.835,25.65,84.375,7.625,227.5,37.65,22.65,26.4,-0.045311561634139,0.0646915362302462,0.12384245183556,0.0118779083764761,0.0554216621915603,0.0860210154845714,-0.054642491575552,0.177727434916002,-0.0805049253149691,0.040609963544609,-0.0210271860941097,0.591558479248343,0.00608834401171223,0.0543541575493326,0.622322876422377,0.13941867140652,0.0896742270151319,0.184923851957479,0.0879521784134234,0.060206160164708,0.042506597874788,0.157440407522419,-0.038675560137701,0.109948147752053,0.00699060896274726,0.0721055237407819,0.0691924818144151,-0.00710828170789322,0.257349854394038,-0.066720306356372
"CI_64",7.165,5,NA,NA,85,82,NA,NA,NA,NA,12.5,NA,NA,NA,NA,20.1,79.5,8.8,185.5,32.23,27.23,NA,-0.103830829285863,0.00914202068538787,0.0666424774520879,-0.565930113157058,-0.549887654047977,0.0901308546548702,-0.431006343548357,0.206616598363044,0.488810188201815,-0.404884271851083,1.0691317471575,0.0529933402164238,0.201115169099946,0.195886274859773,0.00289101918974087,-0.830083063702679,0.375341184438546,0.347836354515786,0.342853166154469,-1.13461206813605,0.227858045799498,-0.250915745444844,-0.914264763140632,0.151451939589767,-0.21662755000281,0.0994855184937038,-0.967181948190995,-0.295437652392749,1.10819026688731,-0.383074993567244
"CI_91B",10.835,6.4,75.6,16.045,75.5,77,13.75,15.665,0.6875,3.625,13,8.4,20.705,13.835,25,31,69.875,9.225,155.25,33.33,26.935,512.05,0.548069144083582,0.530523763524024,-0.0768149036045124,0.0548411651202515,-0.00978093522527326,-0.0695816383406324,0.137065118068948,0.229674599718637,-0.0281862477039588,0.213205824369098,-0.140029384637286,0.226108476731404,0.0771636515621397,0.108671887039827,0.155288656953758,-0.234710659989109,0.218513168890402,0.226423202246648,0.208046089120009,-0.342674010406674,0.157691310729165,0.56505314182654,0.111627632781902,0.371033842922628,0.0716077150355877,0.410515407112051,0.266223597269356,0.106979258235782,0.0450409595894947,0.262873661013211
"CI90C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CL17",10.835,12.335,6.4,4.59,58,61,2.75,7.92,0.75,2.5,9.5,NA,22.16,8.33,6.33,NA,71.25,5.85,102,31.865,19.535,43.2,-0.13356362567545,-0.0720296053900856,-0.158771751596976,-0.0786611429630122,-0.00167673617311088,-0.273358501315001,-0.326182303167696,0.961024773742911,-0.100925964994137,0.0513937022384834,-1.05936062816121,0.241630378665502,1.01589374947106,0.995409898892127,-0.284673930248334,0.817170277380354,0.861723833169061,0.944274427817081,0.880975323234017,0.533373870926461,0.276259912685189,0.0329039438472492,0.171679777675064,-0.132571808932019,-0.11332996832129,-0.13118232747842,0.161409418758422,-0.121531616620904,0.136050124929651,0.245058311263787
"CL27",8,6.85,14.35,10.505,58.5,60,7.535,10.5,0.8125,3.015,9,NA,22.665,10.965,14.135,NA,61.75,8.325,138.75,30.565,23.715,97.2,0.195061089831144,0.477134189607068,0.175032516033913,-0.943363709723019,-0.992279478299598,0.185121903903321,-0.969271126339371,0.0297636520272147,-0.210996087689761,-0.901959599181691,0.241759315726302,-0.842929988899677,0.45671271351294,0.329245223233818,-0.916786320098662,-0.381718260096485,0.172340658770494,0.0388568530718226,0.139557261171038,-0.595778224013651,-0.232682320053984,0.364180667307627,-0.311952348632077,0.1281780291311,0.437838833245384,0.0826011770902482,-0.458773229162744,0.52301255960938,0.344520634541378,0.421571455846595
"CM105",5,4.45,78.9,16.67,63.5,65,12,13.375,1,3.835,11,8.75,22.925,14.25,26.415,NA,74.75,6.575,137.25,27.75,23.3,534.65,-0.654743797425375,-0.451084715678353,0.306367580249313,-0.687247181003483,-0.685469061867501,0.231569910641716,-0.457205950858823,-1.02031711814526,-0.62045034768817,-0.758418133310479,1.03872749523396,-1.15149420646479,-0.558191109898606,-0.671144215758503,-0.797242828830214,-0.967644689090362,-0.763868331109861,-0.96008564416691,-0.794267576968685,-0.719016770113165,-0.769073766674444,-0.169714006542204,-0.997153414337969,0.1581170372879,-0.0485235953491361,0.0404066369612612,-1.05843159848831,-0.0514831988039271,0.957480231972236,0.678434459181783
"CM37",5.335,10.235,46.45,8.18,61.5,62,10.875,11.17,1.0625,3.415,8.5,NA,26.4,11.75,18.67,70.2,68.125,7.875,119.5,39.02,28.785,314.6,-0.341693191055537,-0.319654627835366,-0.0861096883506933,0.00558650384183811,0.0364028040488134,-0.129725872906176,0.0740423482305072,-0.664352835476642,-0.29375646144371,0.0106733668034131,0.212507264800313,0.0262569764535476,-0.679842467954391,-0.691346502678024,0.57493953238352,-0.093820157704295,-0.609874119464011,-0.67186334445574,-0.614594682325325,0.215452927619304,-0.387981926777554,-0.512293883839956,-0.153454182112901,-0.457289567895332,-0.0682327420083561,-0.525665779568536,-0.0184036645748388,-0.0242136250893629,0.0320960370630258,0.174159319244526
"CM48",9.5,8.28,21.95,12.9,59.5,59.5,14.835,16,1.0625,2.705,9.75,NA,17.905,10.5,13.67,NA,68.625,6.4,160.5,35.07,26.78,148.7,-0.907103266334966,-0.851717790549995,0.198200655071382,-0.182953547652548,-0.0416275255882548,0.174510513193902,0.0110285324930353,-0.304711293358238,0.545889312801621,-0.0894744116634573,0.663145143455658,-0.183867810304183,-0.251849842817303,-0.278596444357594,-0.00306513945434263,-0.471669634995704,-0.631659833995571,-0.303785501759102,-0.635665589985635,-0.184802022431481,0.768765664924333,-0.952185038232444,-0.526689531495958,-1.09666158701541,-0.0373295973676029,-1.03356102273801,-0.0391863188510815,-0.0246227377101813,0.220823680579073,-0.886909517020282
"CM7",4.835,9.985,45.7,7.74,61,61.5,9.915,10.335,1,3.25,7.75,NA,26.36,12.25,16.5,NA,64.5,7.5,111.75,43.95,33.97,309.75,-0.206955339868873,-0.291418101775204,-0.19737336996789,0.227548007488506,0.20778227234124,-0.19443694342932,0.184501724124,-0.341579927632199,-0.358107886166481,0.372923121829594,0.0975405875305288,-0.229346704347673,-0.25387318881135,-0.248184883292219,-0.105036935318068,-0.160989263637428,-0.216734561718677,-0.35955525790128,-0.227046258798104,-0.0984113103956258,-0.51468357599411,-0.246960402292081,0.0921280049034874,-0.225683851289564,-0.249562358735075,-0.256063033245471,0.118649795852196,-0.221702948012745,0.0076636911159329,0.346582863560761
